Date,Time_Hour,Week_Day,Month,Passengers,Transport_Type,Route_Line,Origin_Start_Location,Destination_End_Location,Occupancy_Rate
2024-01-14,19,Sunday,January,27,Bus,B103,Financial District,Airport Hub,0.54
2024-01-14,20,Sunday,January,14,Bus,B106,Museum Plaza,Suburban Terminal,0.28
2024-01-14,21,Sunday,January,75,Tram,R11,Financial District,Airport Hub,0.5
2024-01-14,22,Sunday,January,584,Metro,M2,Suburban Terminal,Airport Hub,0.73
2024-01-14,23,Sunday,January,40,Train,T52,Airport Hub,Central Station,0.089
2024-01-15,0,Monday,January,24,Tram,R13,Tech Park,Central Station,0.16
2024-01-15,1,Monday,January,125,Metro,M2,Tech Park,Central Station,0.156
2024-01-15,2,Monday,January,18,Bus,B102,Tech Park,Central Station,0.36
2024-01-15,3,Monday,January,4,Bus,B101,Suburban Terminal,University Campus,0.08
2024-01-15,4,Monday,January,247,Metro,M2,Museum Plaza,Tech Park,0.309
2024-01-15,5,Monday,January,14,Bus,B105,Museum Plaza,Central Station,0.28
2024-01-15,6,Monday,January,856,Metro,M3,Central Station,Suburban Terminal,1.0
2024-01-15,7,Monday,January,44,Bus,B102,Suburban Terminal,Financial District,0.88
2024-01-15,8,Monday,January,122,Tram,R11,Airport Hub,Financial District,0.813
2024-01-15,9,Monday,January,53,Bus,B105,Suburban Terminal,Central Station,1.0
2024-01-15,10,Monday,January,290,Metro,M1,Suburban Terminal,Museum Plaza,0.362
2024-01-15,11,Monday,January,378,Metro,M1,Financial District,Airport Hub,0.472
2024-01-15,12,Monday,January,18,Bus,B104,Suburban Terminal,Tech Park,0.36
2024-01-15,13,Monday,January,578,Metro,M2,Financial District,Museum Plaza,0.722
2024-01-15,14,Monday,January,117,Tram,R12,Airport Hub,Financial District,0.78
2024-01-15,15,Monday,January,25,Bus,B106,Museum Plaza,Financial District,0.5
2024-01-15,16,Monday,January,53,Bus,B103,Suburban Terminal,Central Station,1.0
2024-01-15,17,Monday,January,38,Bus,B102,Tech Park,Museum Plaza,0.76
2024-01-15,18,Monday,January,54,Bus,B102,University Campus,Tech Park,1.0
2024-01-15,19,Monday,January,709,Metro,M2,Financial District,Airport Hub,0.886
2024-01-15,20,Monday,January,3,Bus,B103,Central Station,University Campus,0.06
2024-01-15,21,Monday,January,11,Metro,M1,Tech Park,Museum Plaza,0.014
2024-01-15,22,Monday,January,18,Bus,B104,Suburban Terminal,Tech Park,0.36
2024-01-15,23,Monday,January,135,Metro,M1,Financial District,University Campus,0.169
2024-01-16,0,Tuesday,January,185,Metro,M3,University Campus,Financial District,0.231
2024-01-16,1,Tuesday,January,311,Metro,M2,Suburban Terminal,University Campus,0.389
2024-01-16,2,Tuesday,January,13,Bus,B101,Museum Plaza,Financial District,0.26
2024-01-16,3,Tuesday,January,21,Bus,B103,Financial District,Airport Hub,0.42
2024-01-16,4,Tuesday,January,7,Bus,B103,Central Station,Suburban Terminal,0.14
2024-01-16,5,Tuesday,January,184,Train,T50,University Campus,Museum Plaza,0.409
2024-01-16,6,Tuesday,January,588,Metro,M1,Airport Hub,Tech Park,0.735
2024-01-16,7,Tuesday,January,845,Metro,M2,Airport Hub,Financial District,1.0
2024-01-16,8,Tuesday,January,188,Tram,R12,Financial District,University Campus,1.0
2024-01-16,9,Tuesday,January,882,Metro,M3,Suburban Terminal,Airport Hub,1.0
2024-01-16,10,Tuesday,January,222,Train,T52,Airport Hub,Suburban Terminal,0.493
2024-01-16,11,Tuesday,January,354,Metro,M3,Financial District,Central Station,0.442
2024-01-16,12,Tuesday,January,385,Metro,M1,Suburban Terminal,Museum Plaza,0.481
2024-01-16,13,Tuesday,January,21,Bus,B105,Airport Hub,University Campus,0.42
2024-01-16,14,Tuesday,January,320,Train,T50,University Campus,Museum Plaza,0.711
2024-01-16,15,Tuesday,January,33,Bus,B104,University Campus,Museum Plaza,0.66
2024-01-16,16,Tuesday,January,53,Bus,B101,Central Station,University Campus,1.0
2024-01-16,17,Tuesday,January,44,Bus,B102,University Campus,Museum Plaza,0.88
2024-01-16,18,Tuesday,January,429,Metro,M1,Airport Hub,University Campus,0.536
2024-01-16,19,Tuesday,January,36,Bus,B103,Suburban Terminal,University Campus,0.72
2024-01-16,20,Tuesday,January,196,Metro,M1,Suburban Terminal,Central Station,0.245
2024-01-16,21,Tuesday,January,350,Metro,M3,Suburban Terminal,Central Station,0.438
2024-01-16,22,Tuesday,January,80,Train,T52,Museum Plaza,Central Station,0.178
2024-01-16,23,Tuesday,January,1,Bus,B105,University Campus,Suburban Terminal,0.02
2024-01-17,0,Wednesday,January,21,Bus,B105,Museum Plaza,Tech Park,0.42
2024-01-17,1,Wednesday,January,97,Train,T52,University Campus,Tech Park,0.216
2024-01-17,2,Wednesday,January,432,Metro,M1,Airport Hub,Central Station,0.54
2024-01-17,3,Wednesday,January,127,Metro,M1,Financial District,Airport Hub,0.159
2024-01-17,4,Wednesday,January,24,Bus,B104,Airport Hub,Suburban Terminal,0.48
2024-01-17,5,Wednesday,January,28,Bus,B104,University Campus,Museum Plaza,0.56
2024-01-17,6,Wednesday,January,695,Metro,M1,Suburban Terminal,Central Station,0.869
2024-01-17,7,Wednesday,January,790,Metro,M2,Suburban Terminal,Museum Plaza,0.988
2024-01-17,8,Wednesday,January,37,Bus,B103,Tech Park,Suburban Terminal,0.74
2024-01-17,9,Wednesday,January,573,Metro,M2,Museum Plaza,Central Station,0.716
2024-01-17,10,Wednesday,January,456,Metro,M2,Central Station,University Campus,0.57
2024-01-17,11,Wednesday,January,495,Metro,M3,Central Station,Tech Park,0.619
2024-01-17,12,Wednesday,January,22,Bus,B101,Central Station,Museum Plaza,0.44
2024-01-17,13,Wednesday,January,30,Bus,B105,Tech Park,Financial District,0.6
2024-01-17,14,Wednesday,January,444,Metro,M3,Financial District,Airport Hub,0.555
2024-01-17,15,Wednesday,January,38,Bus,B102,Airport Hub,Museum Plaza,0.76
2024-01-17,16,Wednesday,January,37,Bus,B103,Tech Park,Central Station,0.74
2024-01-17,17,Wednesday,January,739,Metro,M1,Central Station,Museum Plaza,0.924
2024-01-17,18,Wednesday,January,753,Metro,M3,University Campus,Airport Hub,0.941
2024-01-17,19,Wednesday,January,45,Bus,B101,Airport Hub,University Campus,0.9
2024-01-17,20,Wednesday,January,258,Metro,M1,Museum Plaza,Tech Park,0.322
2024-01-17,21,Wednesday,January,4,Bus,B104,Museum Plaza,Financial District,0.08
2024-01-17,22,Wednesday,January,262,Metro,M2,Museum Plaza,Financial District,0.328
2024-01-17,23,Wednesday,January,14,Bus,B103,Museum Plaza,Financial District,0.28
2024-01-18,0,Thursday,January,21,Bus,B101,Tech Park,Central Station,0.42
2024-01-18,1,Thursday,January,279,Metro,M2,Central Station,Financial District,0.349
2024-01-18,2,Thursday,January,10,Bus,B106,Financial District,Tech Park,0.2
2024-01-18,3,Thursday,January,6,Bus,B104,Central Station,Financial District,0.12
2024-01-18,4,Thursday,January,18,Bus,B103,University Campus,Museum Plaza,0.36
2024-01-18,5,Thursday,January,9,Bus,B102,Financial District,University Campus,0.18
2024-01-18,6,Thursday,January,45,Bus,B105,Central Station,University Campus,0.9
2024-01-18,7,Thursday,January,299,Train,T51,Financial District,Museum Plaza,0.664
2024-01-18,8,Thursday,January,121,Tram,R12,Central Station,University Campus,0.807
2024-01-18,9,Thursday,January,24,Bus,B102,Central Station,Museum Plaza,0.48
2024-01-18,10,Thursday,January,31,Bus,B106,Central Station,University Campus,0.62
2024-01-18,11,Thursday,January,27,Bus,B103,Tech Park,University Campus,0.54
2024-01-18,12,Thursday,January,432,Metro,M2,Suburban Terminal,Central Station,0.54
2024-01-18,13,Thursday,January,29,Bus,B106,Suburban Terminal,Museum Plaza,0.58
2024-01-18,14,Thursday,January,539,Metro,M3,University Campus,Museum Plaza,0.674
2024-01-18,15,Thursday,January,34,Bus,B104,Suburban Terminal,Airport Hub,0.68
2024-01-18,16,Thursday,January,38,Bus,B106,Central Station,University Campus,0.76
2024-01-18,17,Thursday,January,42,Bus,B105,University Campus,Tech Park,0.84
2024-01-18,18,Thursday,January,133,Tram,R12,Airport Hub,University Campus,0.887
2024-01-18,19,Thursday,January,680,Metro,M1,Financial District,University Campus,0.85
2024-01-18,20,Thursday,January,21,Bus,B101,Airport Hub,Museum Plaza,0.42
2024-01-18,21,Thursday,January,189,Metro,M3,Central Station,Tech Park,0.236
2024-01-18,22,Thursday,January,104,Train,T51,Financial District,Tech Park,0.231
2024-01-18,23,Thursday,January,48,Train,T51,Airport Hub,Tech Park,0.107
2024-01-19,0,Friday,January,368,Metro,M3,Financial District,Airport Hub,0.46
2024-01-19,1,Friday,January,170,Metro,M1,Suburban Terminal,Tech Park,0.212
2024-01-19,2,Friday,January,19,Bus,B106,Central Station,Airport Hub,0.38
2024-01-19,3,Friday,January,102,Train,T50,Suburban Terminal,University Campus,0.227
2024-01-19,4,Friday,January,353,Metro,M2,Tech Park,Suburban Terminal,0.441
2024-01-19,5,Friday,January,0,Bus,B101,Airport Hub,Museum Plaza,0.0
2024-01-19,6,Friday,January,40,Bus,B106,Museum Plaza,Financial District,0.8
2024-01-19,7,Friday,January,41,Bus,B105,University Campus,Airport Hub,0.82
2024-01-19,8,Friday,January,48,Bus,B106,Museum Plaza,Tech Park,0.96
2024-01-19,9,Friday,January,40,Bus,B101,Tech Park,Central Station,0.8
2024-01-19,10,Friday,January,96,Tram,R12,Tech Park,Central Station,0.64
2024-01-19,11,Friday,January,569,Metro,M1,Suburban Terminal,Museum Plaza,0.711
2024-01-19,12,Friday,January,19,Bus,B104,Airport Hub,Museum Plaza,0.38
2024-01-19,13,Friday,January,33,Bus,B106,Central Station,University Campus,0.66
2024-01-19,14,Friday,January,23,Bus,B101,Airport Hub,Museum Plaza,0.46
2024-01-19,15,Friday,January,23,Bus,B101,Tech Park,Airport Hub,0.46
2024-01-19,16,Friday,January,863,Metro,M2,Suburban Terminal,University Campus,1.0
2024-01-19,17,Friday,January,121,Tram,R11,Museum Plaza,Suburban Terminal,0.807
2024-01-19,18,Friday,January,42,Bus,B104,Tech Park,Airport Hub,0.84
2024-01-19,19,Friday,January,926,Metro,M1,Tech Park,Financial District,1.0
2024-01-19,20,Friday,January,76,Metro,M3,Financial District,Museum Plaza,0.095
2024-01-19,21,Friday,January,234,Metro,M2,Tech Park,University Campus,0.292
2024-01-19,22,Friday,January,11,Bus,B101,Tech Park,University Campus,0.22
2024-01-19,23,Friday,January,16,Bus,B105,Suburban Terminal,Central Station,0.32
2024-01-20,0,Saturday,January,428,Metro,M3,Suburban Terminal,Central Station,0.535
2024-01-20,1,Saturday,January,504,Metro,M1,Financial District,Museum Plaza,0.63
2024-01-20,2,Saturday,January,81,Train,T50,Museum Plaza,Suburban Terminal,0.18
2024-01-20,3,Saturday,January,417,Metro,M2,Financial District,Suburban Terminal,0.521
2024-01-20,4,Saturday,January,24,Bus,B106,Museum Plaza,Central Station,0.48
2024-01-20,5,Saturday,January,10,Bus,B103,Museum Plaza,Tech Park,0.2
2024-01-20,6,Saturday,January,324,Metro,M1,Tech Park,Airport Hub,0.405
2024-01-20,7,Saturday,January,21,Bus,B102,Tech Park,Financial District,0.42
2024-01-20,8,Saturday,January,21,Bus,B102,Museum Plaza,Suburban Terminal,0.42
2024-01-20,9,Saturday,January,13,Bus,B103,Airport Hub,Central Station,0.26
2024-01-20,10,Saturday,January,222,Train,T50,Central Station,Tech Park,0.493
2024-01-20,11,Saturday,January,15,Bus,B106,Central Station,Museum Plaza,0.3
2024-01-20,12,Saturday,January,1,Bus,B101,Financial District,Central Station,0.02
2024-01-20,13,Saturday,January,25,Bus,B103,Suburban Terminal,University Campus,0.5
2024-01-20,14,Saturday,January,233,Train,T52,Airport Hub,Suburban Terminal,0.518
2024-01-20,15,Saturday,January,297,Metro,M3,Suburban Terminal,Financial District,0.371
2024-01-20,16,Saturday,January,414,Metro,M1,University Campus,Museum Plaza,0.518
2024-01-20,17,Saturday,January,21,Bus,B104,University Campus,Tech Park,0.42
2024-01-20,18,Saturday,January,23,Bus,B106,Tech Park,Financial District,0.46
2024-01-20,19,Saturday,January,371,Metro,M2,Central Station,Suburban Terminal,0.464
2024-01-20,20,Saturday,January,234,Metro,M1,Museum Plaza,University Campus,0.292
2024-01-20,21,Saturday,January,191,Train,T50,Museum Plaza,Suburban Terminal,0.424
2024-01-20,22,Saturday,January,272,Metro,M1,Tech Park,Central Station,0.34
2024-01-20,23,Saturday,January,414,Metro,M2,Museum Plaza,University Campus,0.518
2024-01-21,0,Sunday,January,17,Bus,B101,Suburban Terminal,Museum Plaza,0.34
2024-01-21,1,Sunday,January,300,Metro,M2,Central Station,Museum Plaza,0.375
2024-01-21,2,Sunday,January,461,Metro,M2,University Campus,Central Station,0.576
2024-01-21,3,Sunday,January,277,Metro,M2,Financial District,Suburban Terminal,0.346
2024-01-21,4,Sunday,January,289,Metro,M2,Airport Hub,Financial District,0.361
2024-01-21,5,Sunday,January,179,Train,T51,Museum Plaza,University Campus,0.398
2024-01-21,6,Sunday,January,412,Metro,M1,Financial District,Tech Park,0.515
2024-01-21,7,Sunday,January,54,Tram,R12,Suburban Terminal,Museum Plaza,0.36
2024-01-21,8,Sunday,January,24,Bus,B106,Financial District,Airport Hub,0.48
2024-01-21,9,Sunday,January,19,Bus,B103,Financial District,Airport Hub,0.38
2024-01-21,10,Sunday,January,22,Bus,B105,Central Station,University Campus,0.44
2024-01-21,11,Sunday,January,283,Metro,M2,Suburban Terminal,University Campus,0.354
2024-01-21,12,Sunday,January,199,Metro,M3,Tech Park,Airport Hub,0.249
2024-01-21,13,Sunday,January,72,Tram,R11,Airport Hub,Central Station,0.48
2024-01-21,14,Sunday,January,263,Train,T52,Central Station,Airport Hub,0.584
2024-01-21,15,Sunday,January,12,Bus,B105,Suburban Terminal,Museum Plaza,0.24
2024-01-21,16,Sunday,January,443,Metro,M3,Museum Plaza,Financial District,0.554
2024-01-21,17,Sunday,January,22,Bus,B104,Central Station,Financial District,0.44
2024-01-21,18,Sunday,January,54,Tram,R12,Central Station,Financial District,0.36
2024-01-21,19,Sunday,January,380,Metro,M1,Financial District,Museum Plaza,0.475
2024-01-21,20,Sunday,January,12,Bus,B103,Tech Park,Financial District,0.24
2024-01-21,21,Sunday,January,8,Bus,B105,Airport Hub,Tech Park,0.16
2024-01-21,22,Sunday,January,7,Bus,B104,Financial District,Airport Hub,0.14
2024-01-21,23,Sunday,January,18,Bus,B101,Tech Park,Suburban Terminal,0.36
2024-01-22,0,Monday,January,379,Metro,M3,Airport Hub,Suburban Terminal,0.474
2024-01-22,1,Monday,January,339,Metro,M2,University Campus,Financial District,0.424
2024-01-22,2,Monday,January,15,Bus,B106,University Campus,Central Station,0.3
2024-01-22,3,Monday,January,9,Bus,B105,Airport Hub,Tech Park,0.18
2024-01-22,4,Monday,January,56,Train,T51,Suburban Terminal,Central Station,0.124
2024-01-22,5,Monday,January,128,Metro,M3,Museum Plaza,Tech Park,0.16
2024-01-22,6,Monday,January,474,Metro,M3,Tech Park,Financial District,0.592
2024-01-22,7,Monday,January,50,Bus,B102,Financial District,Suburban Terminal,1.0
2024-01-22,8,Monday,January,38,Bus,B101,Financial District,Museum Plaza,0.76
2024-01-22,9,Monday,January,49,Bus,B106,Museum Plaza,Central Station,0.98
2024-01-22,10,Monday,January,570,Metro,M2,Financial District,Museum Plaza,0.712
2024-01-22,11,Monday,January,27,Bus,B103,Museum Plaza,University Campus,0.54
2024-01-22,12,Monday,January,237,Train,T50,Suburban Terminal,University Campus,0.527
2024-01-22,13,Monday,January,45,Bus,B104,Financial District,University Campus,0.9
2024-01-22,14,Monday,January,430,Metro,M1,Central Station,Airport Hub,0.538
2024-01-22,15,Monday,January,25,Bus,B101,Suburban Terminal,University Campus,0.5
2024-01-22,16,Monday,January,59,Bus,B103,Tech Park,University Campus,1.0
2024-01-22,17,Monday,January,896,Metro,M1,Financial District,Tech Park,1.0
2024-01-22,18,Monday,January,583,Metro,M2,Tech Park,University Campus,0.729
2024-01-22,19,Monday,January,790,Metro,M2,Financial District,Suburban Terminal,0.988
2024-01-22,20,Monday,January,10,Bus,B106,Tech Park,Airport Hub,0.2
2024-01-22,21,Monday,January,23,Bus,B105,Central Station,Airport Hub,0.46
2024-01-22,22,Monday,January,15,Bus,B102,Tech Park,University Campus,0.3
2024-01-22,23,Monday,January,12,Bus,B105,Airport Hub,Tech Park,0.24
2024-01-23,0,Tuesday,January,104,Metro,M3,Financial District,Airport Hub,0.13
2024-01-23,1,Tuesday,January,17,Bus,B104,Suburban Terminal,Tech Park,0.34
2024-01-23,2,Tuesday,January,144,Metro,M3,Airport Hub,Central Station,0.18
2024-01-23,3,Tuesday,January,14,Tram,R12,Museum Plaza,Financial District,0.093
2024-01-23,4,Tuesday,January,25,Bus,B105,Central Station,University Campus,0.5
2024-01-23,5,Tuesday,January,131,Metro,M3,University Campus,Airport Hub,0.164
2024-01-23,6,Tuesday,January,40,Bus,B101,Airport Hub,University Campus,0.8
2024-01-23,7,Tuesday,January,896,Metro,M1,Museum Plaza,University Campus,1.0
2024-01-23,8,Tuesday,January,42,Bus,B103,Financial District,Central Station,0.84
2024-01-23,9,Tuesday,January,459,Train,T52,Airport Hub,Suburban Terminal,1.0
2024-01-23,10,Tuesday,January,635,Metro,M1,Museum Plaza,Financial District,0.794
2024-01-23,11,Tuesday,January,391,Train,T50,Suburban Terminal,Financial District,0.869
2024-01-23,12,Tuesday,January,27,Bus,B101,Museum Plaza,University Campus,0.54
2024-01-23,13,Tuesday,January,77,Tram,R11,Central Station,University Campus,0.513
2024-01-23,14,Tuesday,January,489,Metro,M1,Museum Plaza,Suburban Terminal,0.611
2024-01-23,15,Tuesday,January,259,Train,T51,Tech Park,Airport Hub,0.576
2024-01-23,16,Tuesday,January,431,Train,T51,University Campus,Central Station,0.958
2024-01-23,17,Tuesday,January,42,Bus,B103,Central Station,University Campus,0.84
2024-01-23,18,Tuesday,January,889,Metro,M1,Central Station,Museum Plaza,1.0
2024-01-23,19,Tuesday,January,773,Metro,M1,Financial District,Tech Park,0.966
2024-01-23,20,Tuesday,January,188,Metro,M3,Tech Park,Museum Plaza,0.235
2024-01-23,21,Tuesday,January,209,Metro,M1,Tech Park,Suburban Terminal,0.261
2024-01-23,22,Tuesday,January,117,Train,T52,Central Station,Airport Hub,0.26
2024-01-23,23,Tuesday,January,15,Bus,B101,Suburban Terminal,Financial District,0.3
2024-01-24,0,Wednesday,January,15,Bus,B104,Airport Hub,University Campus,0.3
2024-01-24,1,Wednesday,January,14,Bus,B106,University Campus,Suburban Terminal,0.28
2024-01-24,2,Wednesday,January,209,Metro,M1,Financial District,University Campus,0.261
2024-01-24,3,Wednesday,January,25,Bus,B106,Museum Plaza,Financial District,0.5
2024-01-24,4,Wednesday,January,85,Metro,M3,Suburban Terminal,Airport Hub,0.106
2024-01-24,5,Wednesday,January,7,Bus,B103,Central Station,Tech Park,0.14
2024-01-24,6,Wednesday,January,42,Bus,B104,Central Station,Suburban Terminal,0.84
2024-01-24,7,Wednesday,January,706,Metro,M1,Airport Hub,Central Station,0.882
2024-01-24,8,Wednesday,January,62,Bus,B101,Airport Hub,Suburban Terminal,1.0
2024-01-24,9,Wednesday,January,716,Metro,M3,Tech Park,Financial District,0.895
2024-01-24,10,Wednesday,January,21,Bus,B106,Airport Hub,Financial District,0.42
2024-01-24,11,Wednesday,January,46,Bus,B101,Tech Park,Suburban Terminal,0.92
2024-01-24,12,Wednesday,January,120,Tram,R12,Tech Park,University Campus,0.8
2024-01-24,13,Wednesday,January,22,Bus,B102,Tech Park,Museum Plaza,0.44
2024-01-24,14,Wednesday,January,424,Metro,M3,Financial District,Museum Plaza,0.53
2024-01-24,15,Wednesday,January,33,Bus,B106,Suburban Terminal,Museum Plaza,0.66
2024-01-24,16,Wednesday,January,38,Bus,B102,Suburban Terminal,Central Station,0.76
2024-01-24,17,Wednesday,January,757,Metro,M2,Museum Plaza,Central Station,0.946
2024-01-24,18,Wednesday,January,692,Metro,M1,Tech Park,Museum Plaza,0.865
