Date,Time_Hour,Week_Day,Month,Passengers,Transport_Type,Route_Line,Origin_Start_Location,Destination_End_Location,Occupancy_Rate
2025-09-20,22,Saturday,September,241,Train,S5,Berlin Hauptbahnhof,Potsdamer Platz,0.241
2024-09-07,22,Saturday,September,137,Metro,U8,Kottbusser Tor,Südkreuz,0.228
2024-04-19,19,Friday,April,441,Metro,U2,Friedrichstraße,Airport BER,0.735
2024-08-20,18,Tuesday,August,45,Bus,100,Alexanderplatz,Südkreuz,0.9
2025-11-19,23,Wednesday,November,611,Train,S7,Südkreuz,Hackescher Markt,0.611
2024-11-25,10,Monday,November,52,Tram,M1,Kottbusser Tor,Südkreuz,0.289
2024-08-10,13,Saturday,August,285,Train,S5,Hackescher Markt,Ostkreuz,0.285
2025-04-20,14,Sunday,April,157,Metro,U2,Leopoldplatz,Hackescher Markt,0.262
2025-08-13,17,Wednesday,August,78,Bus,M29,Hackescher Markt,Alexanderplatz,0.975
2024-09-19,10,Thursday,September,371,Metro,U7,Kottbusser Tor,Leopoldplatz,0.618
2025-03-10,22,Monday,March,355,Metro,U1,Potsdamer Platz,Zoologischer Garten,0.592
2025-11-29,18,Saturday,November,289,Metro,U1,Leopoldplatz,Südkreuz,0.482
2025-04-22,13,Tuesday,April,505,Train,S5,Ostkreuz,Berlin Hauptbahnhof,0.505
2024-01-13,19,Saturday,January,55,Tram,M5,Warschauer Straße,Ostkreuz,0.306
2024-06-08,17,Saturday,June,25,Bus,100,Hackescher Markt,Warschauer Straße,0.5
2025-05-30,12,Friday,May,626,Train,S7,Ostkreuz,Hackescher Markt,0.626
2024-08-21,23,Wednesday,August,300,Metro,U8,Airport BER,Friedrichstraße,0.5
2025-10-16,18,Thursday,October,600,Metro,U1,Ostkreuz,Kottbusser Tor,1.0
2024-01-05,13,Friday,January,36,Bus,100,Hackescher Markt,Kottbusser Tor,0.72
2024-08-17,13,Saturday,August,136,Metro,U7,Berlin Hauptbahnhof,Kottbusser Tor,0.227
2024-04-21,5,Sunday,April,13,Bus,X9,Airport BER,Potsdamer Platz,0.217
2024-10-30,9,Wednesday,October,153,Tram,M5,Zoologischer Garten,Potsdamer Platz,0.85
2024-03-13,23,Wednesday,March,46,Bus,M29,Südkreuz,Zoologischer Garten,0.575
2025-06-20,10,Friday,June,37,Bus,M29,Hackescher Markt,Warschauer Straße,0.462
2024-04-18,5,Thursday,April,62,Bus,M29,Ostkreuz,Leopoldplatz,0.775
2025-05-23,20,Friday,May,524,Train,S41,Warschauer Straße,Hackescher Markt,0.524
2024-11-25,21,Monday,November,72,Tram,M1,Leopoldplatz,Zoologischer Garten,0.4
2025-09-08,20,Monday,September,104,Tram,M1,Hackescher Markt,Berlin Hauptbahnhof,0.578
2025-11-21,17,Friday,November,168,Tram,M5,Airport BER,Warschauer Straße,0.933
2024-10-06,11,Sunday,October,242,Metro,U1,Potsdamer Platz,Hackescher Markt,0.403
2025-01-23,6,Thursday,January,78,Bus,M29,Alexanderplatz,Leopoldplatz,0.975
2024-10-13,18,Sunday,October,515,Train,S41,Hackescher Markt,Südkreuz,0.515
2024-03-20,15,Wednesday,March,26,Bus,100,Leopoldplatz,Alexanderplatz,0.52
2025-07-20,17,Sunday,July,494,Train,S7,Berlin Hauptbahnhof,Ostkreuz,0.494
2024-01-25,21,Thursday,January,35,Bus,X9,Warschauer Straße,Airport BER,0.583
2024-09-06,20,Friday,September,39,Bus,100,Potsdamer Platz,Berlin Hauptbahnhof,0.78
2024-02-13,16,Tuesday,February,159,Tram,M1,Airport BER,Ostkreuz,0.883
2024-01-03,14,Wednesday,January,546,Train,S41,Airport BER,Berlin Hauptbahnhof,0.546
2024-12-04,7,Wednesday,December,600,Metro,U1,Berlin Hauptbahnhof,Leopoldplatz,1.0
2024-05-05,21,Sunday,May,16,Bus,100,Ostkreuz,Zoologischer Garten,0.32
2024-09-11,17,Wednesday,September,491,Metro,U1,Kottbusser Tor,Airport BER,0.818
2024-12-15,17,Sunday,December,330,Metro,U1,Friedrichstraße,Zoologischer Garten,0.55
2025-04-24,7,Thursday,April,1000,Train,S7,Alexanderplatz,Airport BER,1.0
2024-02-23,19,Friday,February,779,Train,S7,Hackescher Markt,Airport BER,0.779
2025-01-29,13,Wednesday,January,230,Metro,U2,Leopoldplatz,Südkreuz,0.383
2024-08-04,6,Sunday,August,510,Train,S5,Leopoldplatz,Alexanderplatz,0.51
2024-03-08,15,Friday,March,433,Metro,U1,Airport BER,Leopoldplatz,0.722
2025-01-20,13,Monday,January,105,Tram,M1,Zoologischer Garten,Friedrichstraße,0.583
2024-03-25,6,Monday,March,930,Train,S7,Warschauer Straße,Südkreuz,0.93
2024-11-16,8,Saturday,November,380,Metro,U8,Warschauer Straße,Potsdamer Platz,0.633
2024-12-17,15,Tuesday,December,34,Bus,100,Warschauer Straße,Ostkreuz,0.68
2024-07-02,9,Tuesday,July,903,Train,S5,Friedrichstraße,Berlin Hauptbahnhof,0.903
2025-09-16,9,Tuesday,September,162,Tram,M1,Alexanderplatz,Airport BER,0.9
2025-06-16,6,Monday,June,526,Metro,U1,Leopoldplatz,Potsdamer Platz,0.877
2025-07-29,18,Tuesday,July,519,Metro,U7,Warschauer Straße,Hackescher Markt,0.865
2024-06-20,16,Thursday,June,971,Train,S41,Alexanderplatz,Zoologischer Garten,0.971
2025-07-08,13,Tuesday,July,347,Metro,U7,Warschauer Straße,Ostkreuz,0.578
2024-03-23,10,Saturday,March,51,Tram,M5,Alexanderplatz,Potsdamer Platz,0.283
2024-10-18,21,Friday,October,320,Metro,U8,Hackescher Markt,Kottbusser Tor,0.533
2024-03-29,21,Friday,March,308,Metro,U1,Friedrichstraße,Warschauer Straße,0.513
2023-12-18,23,Monday,December,396,Metro,U8,Zoologischer Garten,Airport BER,0.66
2025-01-14,5,Tuesday,January,41,Bus,M29,Airport BER,Warschauer Straße,0.512
2025-04-23,13,Wednesday,April,588,Train,S7,Airport BER,Berlin Hauptbahnhof,0.588
2025-10-30,16,Thursday,October,50,Bus,100,Warschauer Straße,Kottbusser Tor,1.0
2024-09-27,22,Friday,September,108,Tram,M5,Hackescher Markt,Potsdamer Platz,0.6
2024-11-23,21,Saturday,November,312,Train,S41,Zoologischer Garten,Airport BER,0.312
2025-05-25,10,Sunday,May,15,Bus,100,Warschauer Straße,Kottbusser Tor,0.3
2025-08-12,23,Tuesday,August,328,Metro,U8,Hackescher Markt,Berlin Hauptbahnhof,0.547
2025-05-18,11,Sunday,May,13,Bus,100,Friedrichstraße,Ostkreuz,0.26
2024-10-26,22,Saturday,October,261,Metro,U7,Berlin Hauptbahnhof,Hackescher Markt,0.435
2025-11-09,20,Sunday,November,200,Train,S41,Airport BER,Hackescher Markt,0.2
2024-04-18,18,Thursday,April,76,Bus,M29,Potsdamer Platz,Südkreuz,0.95
2024-10-17,8,Thursday,October,44,Bus,100,Leopoldplatz,Friedrichstraße,0.88
2024-01-07,20,Sunday,January,64,Tram,M1,Friedrichstraße,Airport BER,0.356
2025-04-08,6,Tuesday,April,600,Metro,U1,Airport BER,Warschauer Straße,1.0
2024-04-09,18,Tuesday,April,542,Metro,U7,Berlin Hauptbahnhof,Leopoldplatz,0.903
2024-05-15,6,Wednesday,May,1000,Train,S5,Potsdamer Platz,Ostkreuz,1.0
2024-08-25,8,Sunday,August,700,Train,S5,Friedrichstraße,Hackescher Markt,0.7
2025-01-15,19,Wednesday,January,822,Train,S5,Alexanderplatz,Hackescher Markt,0.822
2024-05-27,23,Monday,May,524,Train,S5,Zoologischer Garten,Potsdamer Platz,0.524
2024-02-18,7,Sunday,February,296,Metro,U2,Ostkreuz,Leopoldplatz,0.493
2024-02-25,6,Sunday,February,272,Metro,U7,Alexanderplatz,Kottbusser Tor,0.453
2025-07-02,11,Wednesday,July,361,Metro,U2,Ostkreuz,Zoologischer Garten,0.602
2025-10-10,15,Friday,October,660,Train,S41,Südkreuz,Warschauer Straße,0.66
2025-07-09,7,Wednesday,July,31,Bus,100,Leopoldplatz,Südkreuz,0.62
2025-04-27,10,Sunday,April,58,Tram,M5,Ostkreuz,Südkreuz,0.322
2024-12-27,13,Friday,December,81,Tram,M1,Südkreuz,Berlin Hauptbahnhof,0.45
2025-09-22,16,Monday,September,532,Metro,U8,Berlin Hauptbahnhof,Kottbusser Tor,0.887
2025-04-01,19,Tuesday,April,78,Bus,M29,Airport BER,Südkreuz,0.975
2024-04-01,9,Monday,April,49,Bus,X9,Friedrichstraße,Südkreuz,0.817
2024-02-07,19,Wednesday,February,169,Tram,M5,Airport BER,Hackescher Markt,0.939
2025-03-29,7,Saturday,March,28,Bus,X9,Ostkreuz,Zoologischer Garten,0.467
2025-06-21,12,Saturday,June,331,Train,S7,Ostkreuz,Alexanderplatz,0.331
2024-01-13,6,Saturday,January,276,Metro,U1,Kottbusser Tor,Berlin Hauptbahnhof,0.46
2025-07-11,7,Friday,July,144,Tram,M5,Warschauer Straße,Berlin Hauptbahnhof,0.8
2025-10-27,5,Monday,October,33,Bus,100,Hackescher Markt,Warschauer Straße,0.66
2024-09-04,17,Wednesday,September,544,Metro,U8,Warschauer Straße,Kottbusser Tor,0.907
2024-11-17,20,Sunday,November,267,Train,S5,Warschauer Straße,Ostkreuz,0.267
2024-11-29,6,Friday,November,56,Bus,X9,Kottbusser Tor,Berlin Hauptbahnhof,0.933
2025-08-13,12,Wednesday,August,359,Metro,U8,Ostkreuz,Potsdamer Platz,0.598
2024-09-25,8,Wednesday,September,139,Tram,M5,Airport BER,Alexanderplatz,0.772
2023-12-28,17,Thursday,December,494,Metro,U1,Warschauer Straße,Alexanderplatz,0.823
2025-01-23,15,Thursday,January,359,Train,S5,Airport BER,Warschauer Straße,0.359
2024-01-09,13,Tuesday,January,346,Metro,U7,Ostkreuz,Warschauer Straße,0.577
2025-10-07,21,Tuesday,October,257,Metro,U7,Airport BER,Südkreuz,0.428
2025-03-12,18,Wednesday,March,940,Train,S5,Warschauer Straße,Ostkreuz,0.94
2025-05-16,13,Friday,May,488,Train,S7,Hackescher Markt,Warschauer Straße,0.488
2025-06-15,14,Sunday,June,299,Train,S5,Warschauer Straße,Kottbusser Tor,0.299
2025-02-11,14,Tuesday,February,581,Train,S7,Alexanderplatz,Warschauer Straße,0.581
2024-09-03,14,Tuesday,September,342,Metro,U7,Ostkreuz,Warschauer Straße,0.57
2024-12-01,19,Sunday,December,374,Metro,U1,Warschauer Straße,Südkreuz,0.623
2023-12-12,6,Tuesday,December,937,Train,S7,Südkreuz,Warschauer Straße,0.937
2025-01-09,22,Thursday,January,395,Metro,U8,Berlin Hauptbahnhof,Airport BER,0.658
2025-06-25,11,Wednesday,June,113,Tram,M5,Airport BER,Ostkreuz,0.628
2024-09-21,21,Saturday,September,27,Bus,M29,Berlin Hauptbahnhof,Ostkreuz,0.338
2025-10-13,16,Monday,October,600,Metro,U1,Kottbusser Tor,Hackescher Markt,1.0
2024-04-21,18,Sunday,April,96,Tram,M1,Zoologischer Garten,Kottbusser Tor,0.533
2024-03-22,5,Friday,March,503,Train,S41,Hackescher Markt,Zoologischer Garten,0.503
2024-02-08,13,Thursday,February,39,Bus,M29,Berlin Hauptbahnhof,Warschauer Straße,0.488
2024-10-21,21,Monday,October,489,Train,S5,Alexanderplatz,Ostkreuz,0.489
2024-03-31,16,Sunday,March,684,Train,S41,Südkreuz,Zoologischer Garten,0.684
2024-01-31,13,Wednesday,January,55,Bus,M29,Leopoldplatz,Ostkreuz,0.688
2024-10-16,6,Wednesday,October,795,Train,S41,Zoologischer Garten,Südkreuz,0.795
2025-11-23,20,Sunday,November,271,Metro,U7,Südkreuz,Airport BER,0.452
2024-12-01,16,Sunday,December,545,Train,S7,Südkreuz,Leopoldplatz,0.545
2024-04-30,8,Tuesday,April,572,Metro,U2,Potsdamer Platz,Friedrichstraße,0.953
2024-05-11,17,Saturday,May,334,Metro,U8,Warschauer Straße,Airport BER,0.557
2024-06-28,5,Friday,June,86,Tram,M1,Ostkreuz,Kottbusser Tor,0.478
2024-01-21,23,Sunday,January,321,Metro,U7,Potsdamer Platz,Leopoldplatz,0.535
2024-04-10,9,Wednesday,April,600,Metro,U8,Südkreuz,Leopoldplatz,1.0
2025-06-25,17,Wednesday,June,180,Tram,M5,Leopoldplatz,Kottbusser Tor,1.0
2025-02-09,11,Sunday,February,78,Metro,U2,Potsdamer Platz,Leopoldplatz,0.13
2025-03-16,10,Sunday,March,244,Train,S7,Potsdamer Platz,Alexanderplatz,0.244
2025-10-09,21,Thursday,October,133,Tram,M5,Alexanderplatz,Berlin Hauptbahnhof,0.739
2024-07-29,16,Monday,July,72,Bus,M29,Kottbusser Tor,Südkreuz,0.9
2025-11-22,6,Saturday,November,30,Bus,M29,Kottbusser Tor,Südkreuz,0.375
2024-12-08,13,Sunday,December,397,Train,S7,Kottbusser Tor,Potsdamer Platz,0.397
2024-07-19,11,Friday,July,121,Tram,M5,Friedrichstraße,Alexanderplatz,0.672
2025-05-06,20,Tuesday,May,695,Train,S5,Friedrichstraße,Potsdamer Platz,0.695
2024-08-21,8,Wednesday,August,592,Metro,U7,Friedrichstraße,Ostkreuz,0.987
2025-02-02,5,Sunday,February,382,Train,S7,Südkreuz,Airport BER,0.382
2024-12-08,5,Sunday,December,66,Tram,M5,Ostkreuz,Südkreuz,0.367
2025-03-22,12,Saturday,March,25,Bus,M29,Ostkreuz,Zoologischer Garten,0.312
2025-07-12,10,Saturday,July,62,Tram,M5,Kottbusser Tor,Berlin Hauptbahnhof,0.344
2024-06-26,17,Wednesday,June,393,Metro,U8,Südkreuz,Zoologischer Garten,0.655
2024-11-01,8,Friday,November,796,Train,S7,Südkreuz,Hackescher Markt,0.796
2024-01-15,8,Monday,January,905,Train,S41,Berlin Hauptbahnhof,Leopoldplatz,0.905
2024-10-13,15,Sunday,October,13,Bus,X9,Kottbusser Tor,Potsdamer Platz,0.217
2023-12-06,12,Wednesday,December,580,Train,S41,Airport BER,Alexanderplatz,0.58
2024-09-11,15,Wednesday,September,555,Train,S7,Friedrichstraße,Leopoldplatz,0.555
2025-07-28,8,Monday,July,487,Metro,U1,Kottbusser Tor,Berlin Hauptbahnhof,0.812
2024-10-13,22,Sunday,October,13,Bus,X9,Berlin Hauptbahnhof,Warschauer Straße,0.217
2025-01-30,15,Thursday,January,249,Metro,U8,Kottbusser Tor,Potsdamer Platz,0.415
2024-06-11,19,Tuesday,June,533,Metro,U1,Warschauer Straße,Potsdamer Platz,0.888
2025-01-27,10,Monday,January,347,Metro,U7,Leopoldplatz,Warschauer Straße,0.578
2024-03-21,12,Thursday,March,95,Tram,M5,Warschauer Straße,Ostkreuz,0.528
2025-01-24,5,Friday,January,22,Bus,100,Alexanderplatz,Südkreuz,0.44
2024-08-20,12,Tuesday,August,448,Train,S41,Südkreuz,Potsdamer Platz,0.448
2025-06-29,10,Sunday,June,96,Tram,M5,Airport BER,Leopoldplatz,0.533
2024-06-07,8,Friday,June,837,Train,S41,Friedrichstraße,Airport BER,0.837
2025-08-29,18,Friday,August,479,Metro,U8,Friedrichstraße,Airport BER,0.798
2024-11-02,14,Saturday,November,248,Train,S5,Kottbusser Tor,Friedrichstraße,0.248
2024-05-21,23,Tuesday,May,487,Train,S7,Warschauer Straße,Alexanderplatz,0.487
2024-09-04,23,Wednesday,September,88,Tram,M1,Friedrichstraße,Berlin Hauptbahnhof,0.489
2025-03-02,6,Sunday,March,281,Metro,U7,Warschauer Straße,Südkreuz,0.468
2024-12-07,18,Saturday,December,96,Tram,M5,Airport BER,Potsdamer Platz,0.533
2024-11-11,22,Monday,November,519,Train,S7,Südkreuz,Friedrichstraße,0.519
2025-06-12,16,Thursday,June,168,Tram,M1,Alexanderplatz,Potsdamer Platz,0.933
2024-02-28,17,Wednesday,February,569,Metro,U2,Airport BER,Berlin Hauptbahnhof,0.948
2024-02-20,23,Tuesday,February,96,Tram,M5,Alexanderplatz,Warschauer Straße,0.533
2025-08-12,14,Tuesday,August,80,Tram,M1,Leopoldplatz,Ostkreuz,0.444
2025-05-16,18,Friday,May,56,Bus,X9,Alexanderplatz,Friedrichstraße,0.933
2024-09-07,10,Saturday,September,33,Bus,M29,Airport BER,Potsdamer Platz,0.412
2024-02-07,22,Wednesday,February,37,Bus,X9,Südkreuz,Berlin Hauptbahnhof,0.617
2025-09-18,21,Thursday,September,518,Train,S5,Potsdamer Platz,Leopoldplatz,0.518
2024-04-18,15,Thursday,April,318,Metro,U8,Berlin Hauptbahnhof,Südkreuz,0.53
2025-06-03,14,Tuesday,June,31,Bus,X9,Leopoldplatz,Warschauer Straße,0.517
2025-09-10,5,Wednesday,September,334,Metro,U7,Friedrichstraße,Kottbusser Tor,0.557
2025-08-29,9,Friday,August,153,Tram,M1,Ostkreuz,Südkreuz,0.85
2025-11-19,23,Wednesday,November,31,Bus,M29,Friedrichstraße,Potsdamer Platz,0.388
2024-04-10,11,Wednesday,April,54,Bus,M29,Berlin Hauptbahnhof,Hackescher Markt,0.675
2025-10-20,16,Monday,October,977,Train,S41,Warschauer Straße,Airport BER,0.977
2025-03-09,6,Sunday,March,42,Bus,M29,Potsdamer Platz,Friedrichstraße,0.525
2024-02-12,17,Monday,February,785,Train,S41,Alexanderplatz,Airport BER,0.785
2024-09-02,10,Monday,September,383,Metro,U2,Potsdamer Platz,Airport BER,0.638
2024-03-21,19,Thursday,March,163,Tram,M5,Ostkreuz,Leopoldplatz,0.906
2024-06-26,8,Wednesday,June,532,Metro,U1,Warschauer Straße,Kottbusser Tor,0.887
2024-12-04,15,Wednesday,December,700,Train,S5,Hackescher Markt,Leopoldplatz,0.7
2025-04-13,23,Sunday,April,283,Train,S5,Berlin Hauptbahnhof,Leopoldplatz,0.283
2025-11-13,15,Thursday,November,485,Train,S7,Potsdamer Platz,Ostkreuz,0.485
2024-04-29,10,Monday,April,580,Train,S41,Berlin Hauptbahnhof,Kottbusser Tor,0.58
2024-01-01,8,Monday,January,629,Train,S41,Zoologischer Garten,Ostkreuz,0.629
2025-06-04,5,Wednesday,June,63,Bus,M29,Kottbusser Tor,Warschauer Straße,0.788
2024-05-13,6,Monday,May,572,Metro,U7,Hackescher Markt,Kottbusser Tor,0.953
2024-09-22,19,Sunday,September,579,Train,S5,Airport BER,Potsdamer Platz,0.579
2025-04-04,6,Friday,April,429,Metro,U1,Berlin Hauptbahnhof,Potsdamer Platz,0.715
2025-06-14,19,Saturday,June,33,Bus,M29,Potsdamer Platz,Alexanderplatz,0.412
2024-09-03,17,Tuesday,September,909,Train,S7,Südkreuz,Friedrichstraße,0.909
2024-02-22,15,Thursday,February,103,Tram,M1,Warschauer Straße,Alexanderplatz,0.572
2024-09-04,13,Wednesday,September,27,Bus,X9,Alexanderplatz,Potsdamer Platz,0.45
2025-04-15,17,Tuesday,April,60,Bus,X9,Warschauer Straße,Leopoldplatz,1.0
2024-02-11,5,Sunday,February,23,Bus,M29,Ostkreuz,Hackescher Markt,0.288
2024-12-23,12,Monday,December,281,Metro,U7,Friedrichstraße,Airport BER,0.468
2025-03-15,21,Saturday,March,266,Train,S41,Hackescher Markt,Alexanderplatz,0.266
2025-06-14,9,Saturday,June,119,Tram,M5,Potsdamer Platz,Berlin Hauptbahnhof,0.661
2024-11-03,14,Sunday,November,250,Train,S7,Friedrichstraße,Alexanderplatz,0.25
2025-02-19,20,Wednesday,February,498,Train,S5,Hackescher Markt,Zoologischer Garten,0.498
2024-09-30,23,Monday,September,432,Metro,U1,Potsdamer Platz,Airport BER,0.72
2025-09-06,16,Saturday,September,278,Metro,U7,Potsdamer Platz,Friedrichstraße,0.463
2025-03-22,10,Saturday,March,207,Metro,U1,Friedrichstraße,Südkreuz,0.345
2024-10-22,7,Tuesday,October,135,Tram,M5,Hackescher Markt,Warschauer Straße,0.75
2025-07-18,9,Friday,July,536,Metro,U1,Leopoldplatz,Südkreuz,0.893
2024-09-03,22,Tuesday,September,383,Metro,U2,Potsdamer Platz,Airport BER,0.638
2024-12-04,15,Wednesday,December,566,Train,S5,Hackescher Markt,Berlin Hauptbahnhof,0.566
2024-03-25,20,Monday,March,98,Tram,M5,Ostkreuz,Südkreuz,0.544
2025-02-23,13,Sunday,February,213,Metro,U2,Airport BER,Warschauer Straße,0.355
2023-12-10,18,Sunday,December,502,Train,S7,Leopoldplatz,Ostkreuz,0.502
2024-08-28,22,Wednesday,August,49,Bus,M29,Alexanderplatz,Ostkreuz,0.612
2024-04-29,22,Monday,April,390,Metro,U7,Zoologischer Garten,Alexanderplatz,0.65
2025-04-30,17,Wednesday,April,829,Train,S7,Kottbusser Tor,Hackescher Markt,0.829
2024-01-15,5,Monday,January,62,Tram,M1,Hackescher Markt,Zoologischer Garten,0.344
2025-05-21,16,Wednesday,May,1000,Train,S5,Potsdamer Platz,Alexanderplatz,1.0
2024-01-18,14,Thursday,January,77,Tram,M5,Leopoldplatz,Kottbusser Tor,0.428
2025-01-12,6,Sunday,January,88,Tram,M5,Airport BER,Leopoldplatz,0.489
2025-03-02,16,Sunday,March,26,Bus,100,Berlin Hauptbahnhof,Airport BER,0.52
2025-01-04,12,Saturday,January,369,Metro,U7,Airport BER,Hackescher Markt,0.615
2025-08-27,8,Wednesday,August,60,Bus,M29,Airport BER,Ostkreuz,0.75
2025-08-30,9,Saturday,August,89,Tram,M1,Alexanderplatz,Hackescher Markt,0.494
2025-11-08,17,Saturday,November,40,Bus,M29,Potsdamer Platz,Ostkreuz,0.5
2025-02-13,19,Thursday,February,481,Metro,U8,Leopoldplatz,Hackescher Markt,0.802
2025-01-27,14,Monday,January,158,Metro,U1,Warschauer Straße,Zoologischer Garten,0.263
2024-12-18,22,Wednesday,December,256,Metro,U1,Ostkreuz,Hackescher Markt,0.427
2024-11-24,8,Sunday,November,338,Metro,U1,Leopoldplatz,Friedrichstraße,0.563
2024-05-28,23,Tuesday,May,282,Metro,U2,Airport BER,Ostkreuz,0.47
2025-04-29,6,Tuesday,April,931,Train,S7,Hackescher Markt,Kottbusser Tor,0.931
2024-11-13,13,Wednesday,November,79,Tram,M1,Hackescher Markt,Friedrichstraße,0.439
2024-02-06,19,Tuesday,February,489,Metro,U8,Alexanderplatz,Ostkreuz,0.815
2025-10-21,9,Tuesday,October,518,Metro,U2,Berlin Hauptbahnhof,Kottbusser Tor,0.863
2025-01-19,9,Sunday,January,268,Metro,U1,Leopoldplatz,Warschauer Straße,0.447
2025-10-05,8,Sunday,October,316,Metro,U2,Friedrichstraße,Hackescher Markt,0.527
2024-05-12,23,Sunday,May,275,Metro,U2,Leopoldplatz,Hackescher Markt,0.458
2024-04-08,11,Monday,April,33,Bus,X9,Kottbusser Tor,Warschauer Straße,0.55
2025-01-15,18,Wednesday,January,41,Bus,100,Leopoldplatz,Südkreuz,0.82
2024-05-11,6,Saturday,May,329,Metro,U2,Warschauer Straße,Hackescher Markt,0.548
2025-01-23,9,Thursday,January,151,Tram,M1,Warschauer Straße,Leopoldplatz,0.839
2025-08-29,23,Friday,August,544,Train,S5,Ostkreuz,Warschauer Straße,0.544
2024-09-08,21,Sunday,September,191,Metro,U7,Warschauer Straße,Alexanderplatz,0.318
2025-05-30,12,Friday,May,24,Bus,100,Leopoldplatz,Potsdamer Platz,0.48
2024-12-09,11,Monday,December,639,Train,S5,Warschauer Straße,Potsdamer Platz,0.639
2025-12-05,18,Friday,December,903,Train,S7,Friedrichstraße,Berlin Hauptbahnhof,0.903
2024-02-27,17,Tuesday,February,575,Metro,U2,Berlin Hauptbahnhof,Potsdamer Platz,0.958
2025-04-25,22,Friday,April,698,Train,S41,Potsdamer Platz,Zoologischer Garten,0.698
2024-11-06,6,Wednesday,November,514,Metro,U2,Leopoldplatz,Ostkreuz,0.857
2023-12-10,15,Sunday,December,244,Train,S5,Zoologischer Garten,Airport BER,0.244
2025-09-30,9,Tuesday,September,143,Tram,M1,Ostkreuz,Friedrichstraße,0.794
2025-04-12,23,Saturday,April,121,Train,S7,Ostkreuz,Kottbusser Tor,0.121
2025-06-27,9,Friday,June,777,Train,S5,Südkreuz,Hackescher Markt,0.777
2024-05-07,15,Tuesday,May,27,Bus,100,Alexanderplatz,Leopoldplatz,0.54
2024-05-07,18,Tuesday,May,180,Tram,M5,Friedrichstraße,Ostkreuz,1.0
2024-10-17,19,Thursday,October,60,Bus,X9,Airport BER,Potsdamer Platz,1.0
2024-05-09,10,Thursday,May,293,Metro,U2,Leopoldplatz,Friedrichstraße,0.488
2024-03-06,16,Wednesday,March,60,Bus,X9,Kottbusser Tor,Potsdamer Platz,1.0
2025-05-11,14,Sunday,May,114,Metro,U1,Leopoldplatz,Berlin Hauptbahnhof,0.19
2025-06-01,12,Sunday,June,374,Train,S5,Ostkreuz,Südkreuz,0.374
2025-02-06,6,Thursday,February,463,Metro,U1,Leopoldplatz,Berlin Hauptbahnhof,0.772
2024-02-07,14,Wednesday,February,400,Metro,U8,Zoologischer Garten,Hackescher Markt,0.667
2025-04-10,16,Thursday,April,174,Tram,M1,Hackescher Markt,Südkreuz,0.967
2024-10-24,15,Thursday,October,664,Train,S5,Airport BER,Hackescher Markt,0.664
2025-12-01,14,Monday,December,29,Bus,100,Berlin Hauptbahnhof,Potsdamer Platz,0.58
2025-05-23,5,Friday,May,495,Train,S7,Berlin Hauptbahnhof,Kottbusser Tor,0.495
2025-06-11,19,Wednesday,June,156,Tram,M1,Zoologischer Garten,Warschauer Straße,0.867
2024-11-05,17,Tuesday,November,591,Metro,U8,Ostkreuz,Warschauer Straße,0.985
2024-10-14,19,Monday,October,46,Bus,X9,Südkreuz,Alexanderplatz,0.767
2024-05-06,6,Monday,May,586,Metro,U7,Potsdamer Platz,Hackescher Markt,0.977
2025-11-08,8,Saturday,November,112,Tram,M5,Ostkreuz,Zoologischer Garten,0.622
2023-12-15,11,Friday,December,31,Bus,X9,Zoologischer Garten,Kottbusser Tor,0.517
2025-05-13,18,Tuesday,May,56,Bus,X9,Ostkreuz,Warschauer Straße,0.933
2025-08-17,21,Sunday,August,599,Train,S5,Airport BER,Hackescher Markt,0.599
2025-01-31,10,Friday,January,38,Bus,X9,Zoologischer Garten,Ostkreuz,0.633
