Date,Time_Hour,Temperature_C,Weather_Condition,Season,Humidity_Percent,Wind_Speed_kmh,Precipitation_mm,Pressure_hPa,Visibility_km
2023-01-14,17,14.3,Sunny,Winter,46,13.6,0.3,1022.75,14.8
2023-01-14,18,14.7,Partly Cloudy,Winter,54,4.4,0.5,1005.55,24.6
2023-01-14,19,16.5,Sunny,Winter,28,12.5,0.0,1011.15,22.6
2023-01-14,20,13.4,Sunny,Winter,69,14.1,0.6,994.9,22.5
2023-01-14,21,13.5,Partly Cloudy,Winter,69,18.7,0.0,1018.41,13.5
2023-01-14,22,13.8,Sunny,Winter,44,25.1,0.0,1006.9,8.2
2023-01-14,23,23.4,Sunny,Winter,51,28.4,0.0,1005.73,5.1
2023-01-15,0,19.6,Sunny,Winter,57,13.6,0.0,1022.96,12.6
2023-01-15,1,20.0,Clear,Winter,29,11.5,0.2,1011.11,5.0
2023-01-15,2,20.5,Thunderstorms,Winter,54,27.1,12.3,1010.23,8.0
2023-01-15,3,19.8,Partly Cloudy,Winter,28,13.0,0.1,999.45,16.8
2023-01-15,4,24.3,Thunderstorms,Winter,49,11.7,0.0,1022.18,19.2
2023-01-15,5,22.6,Thunderstorms,Winter,28,22.8,4.3,997.0,7.2
2023-01-15,6,24.5,Sunny,Winter,32,2.7,0.1,1003.78,9.9
2023-01-15,7,22.4,Thunderstorms,Winter,39,29.1,9.1,1005.22,21.0
2023-01-15,8,22.7,Thunderstorms,Winter,33,12.2,4.0,1014.87,12.7
2023-01-15,9,22.4,Clear,Winter,27,24.2,0.5,1024.93,9.7
2023-01-15,10,19.2,Sunny,Winter,54,10.7,0.0,994.84,10.5
2023-01-15,11,21.5,Sunny,Winter,38,11.0,0.0,1026.63,11.2
2023-01-15,12,16.7,Sunny,Winter,51,9.6,0.0,1016.11,14.1
2023-01-15,13,19.1,Sunny,Winter,35,7.1,0.0,1003.32,14.3
2023-01-15,14,15.5,Sunny,Winter,69,3.9,0.1,1016.0,10.5
2023-01-15,15,19.0,Partly Cloudy,Winter,34,13.6,0.0,1015.49,12.8
2023-01-15,16,11.5,Partly Cloudy,Winter,55,22.5,0.0,1019.53,22.2
2023-01-15,17,16.2,Rainy,Winter,46,10.6,3.9,1006.97,8.5
2023-01-15,18,12.7,Partly Cloudy,Winter,58,19.0,0.0,1025.3,12.0
2023-01-15,19,15.4,Sunny,Winter,45,14.9,0.0,1007.47,12.3
2023-01-15,20,14.3,Rainy,Winter,34,14.3,0.0,992.16,9.9
2023-01-15,21,13.5,Rainy,Winter,44,17.9,6.4,1008.24,15.8
2023-01-15,22,13.6,Sunny,Winter,63,8.3,0.1,1014.51,15.7
2023-01-15,23,14.8,Rainy,Winter,52,17.4,6.3,1003.26,10.6
2023-01-16,0,17.3,Rainy,Winter,43,16.8,5.9,1004.56,11.8
2023-01-16,1,23.2,Clear,Winter,45,18.8,0.5,1012.92,9.1
2023-01-16,2,20.1,Sunny,Winter,43,23.1,0.0,998.55,16.1
2023-01-16,3,22.7,Clear,Winter,20,12.9,0.2,1005.59,27.6
2023-01-16,4,22.3,Clear,Winter,29,13.6,0.6,998.22,17.6
2023-01-16,5,24.9,Thunderstorms,Winter,24,12.9,0.0,994.13,15.5
2023-01-16,6,23.3,Sunny,Winter,20,22.7,0.3,1018.6,17.3
2023-01-16,7,21.1,Clear,Winter,36,17.4,1.0,1007.56,11.7
2023-01-16,8,21.5,Thunderstorms,Winter,30,14.3,2.4,1010.91,13.6
2023-01-16,9,23.0,Clear,Winter,52,10.0,0.2,1011.19,14.5
2023-01-16,10,24.0,Sunny,Winter,27,17.2,0.6,981.74,5.0
2023-01-16,11,22.4,Sunny,Winter,32,25.2,0.0,1027.84,14.5
2023-01-16,12,17.7,Partly Cloudy,Winter,49,19.3,0.4,1005.63,20.8
2023-01-16,13,21.2,Clear,Winter,52,11.4,1.0,1022.77,22.9
2023-01-16,14,14.1,Partly Cloudy,Winter,43,8.2,0.6,1009.99,13.2
2023-01-16,15,16.1,Sunny,Winter,38,26.6,0.0,1003.54,5.0
2023-01-16,16,12.8,Partly Cloudy,Winter,59,17.5,0.1,1018.71,15.4
2023-01-16,17,10.9,Rainy,Winter,47,17.3,0.9,981.46,6.2
2023-01-16,18,12.8,Partly Cloudy,Winter,59,17.0,0.9,1003.8,13.0
2023-01-16,19,17.3,Partly Cloudy,Winter,63,14.0,0.0,1018.4,11.3
2023-01-16,20,13.4,Rainy,Winter,75,20.7,6.1,1023.02,10.9
2023-01-16,21,16.7,Rainy,Winter,40,10.3,1.7,1033.87,3.8
2023-01-16,22,17.3,Rainy,Winter,70,20.9,0.0,1005.1,1.4
2023-01-16,23,16.7,Sunny,Winter,33,24.9,0.5,1024.99,14.6
2023-01-17,0,20.1,Thunderstorms,Winter,30,21.3,4.4,1020.09,7.8
2023-01-17,1,17.4,Rainy,Winter,51,21.4,0.0,1020.71,7.5
2023-01-17,2,22.2,Sunny,Winter,37,0.0,0.3,1022.13,17.8
2023-01-17,3,19.8,Sunny,Winter,20,3.3,0.2,1004.02,6.7
2023-01-17,4,27.4,Clear,Winter,46,5.9,0.0,1000.01,10.2
2023-01-17,5,22.5,Thunderstorms,Winter,56,14.7,6.2,1021.16,12.7
2023-01-17,6,23.7,Thunderstorms,Winter,60,15.4,4.3,1010.83,13.4
2023-01-17,7,22.9,Thunderstorms,Winter,38,11.1,11.0,1005.46,19.2
2023-01-17,8,24.1,Thunderstorms,Winter,31,5.4,0.0,1013.92,18.4
2023-01-17,9,22.9,Clear,Winter,32,17.8,0.9,1022.41,22.6
2023-01-17,10,21.8,Thunderstorms,Winter,41,11.8,5.4,1010.09,14.7
2023-01-17,11,22.3,Thunderstorms,Winter,43,16.1,1.1,1015.13,10.2
2023-01-17,12,19.6,Rainy,Winter,29,24.7,8.5,1004.98,10.2
2023-01-17,13,13.5,Partly Cloudy,Winter,66,6.3,0.0,1008.28,6.4
2023-01-17,14,15.7,Rainy,Winter,55,17.6,0.4,995.08,13.6
2023-01-17,15,16.1,Rainy,Winter,63,20.3,9.3,1011.09,6.6
2023-01-17,16,11.5,Partly Cloudy,Winter,59,32.2,0.0,1006.94,16.8
2023-01-17,17,15.6,Rainy,Winter,63,7.0,6.6,1015.16,4.2
2023-01-17,18,17.1,Rainy,Winter,45,8.7,7.3,990.3,10.1
2023-01-17,19,16.0,Rainy,Winter,50,14.0,8.9,1022.46,4.3
2023-01-17,20,16.5,Partly Cloudy,Winter,52,12.7,0.3,1021.62,11.3
2023-01-17,21,16.0,Partly Cloudy,Winter,60,7.6,0.8,1016.6,13.1
2023-01-17,22,14.8,Partly Cloudy,Winter,45,10.4,0.9,1008.19,18.2
2023-01-17,23,18.5,Partly Cloudy,Winter,43,17.4,0.4,1007.33,10.6
2023-01-18,0,18.3,Partly Cloudy,Winter,34,15.5,0.0,1017.65,14.0
2023-01-18,1,22.5,Thunderstorms,Winter,37,26.3,6.3,999.24,19.5
2023-01-18,2,20.9,Clear,Winter,34,9.0,0.0,1004.45,15.1
2023-01-18,3,21.6,Clear,Winter,34,4.2,0.1,996.55,15.1
2023-01-18,4,20.5,Sunny,Winter,51,14.8,0.2,1005.38,21.7
2023-01-18,5,24.0,Clear,Winter,40,10.2,0.0,1019.68,7.5
2023-01-18,6,23.5,Thunderstorms,Winter,31,8.7,0.6,1013.08,18.4
2023-01-18,7,25.6,Thunderstorms,Winter,34,22.6,6.7,1034.22,9.2
2023-01-18,8,23.1,Thunderstorms,Winter,33,10.5,6.2,1007.88,26.1
2023-01-18,9,22.9,Clear,Winter,47,4.8,0.7,1003.34,19.3
2023-01-18,10,24.3,Thunderstorms,Winter,37,36.6,12.1,1006.92,8.3
2023-01-18,11,18.8,Sunny,Winter,46,4.4,0.0,1018.53,11.6
2023-01-18,12,19.1,Partly Cloudy,Winter,48,3.3,0.0,1010.55,8.7
2023-01-18,13,17.7,Sunny,Winter,27,15.5,1.1,1026.97,13.4
2023-01-18,14,16.8,Rainy,Winter,33,2.5,0.0,1016.53,16.8
2023-01-18,15,11.1,Partly Cloudy,Winter,64,19.1,0.2,979.24,18.0
2023-01-18,16,15.0,Sunny,Winter,52,11.6,0.3,1022.63,22.8
2023-01-18,17,15.5,Rainy,Winter,56,14.1,0.0,1012.02,7.1
2023-01-18,18,15.7,Rainy,Winter,41,20.8,6.2,1020.07,5.2
2023-01-18,19,12.6,Rainy,Winter,42,14.0,2.7,1024.99,10.4
2023-01-18,20,13.8,Partly Cloudy,Winter,47,17.3,0.0,1015.7,11.5
2023-01-18,21,13.0,Partly Cloudy,Winter,45,14.3,0.0,1027.65,14.6
2023-01-18,22,17.8,Sunny,Winter,59,6.3,0.0,1014.45,6.7
2023-01-18,23,19.1,Sunny,Winter,38,12.2,1.0,1003.36,22.4
2023-01-19,0,20.3,Thunderstorms,Winter,30,11.7,8.6,1009.35,22.6
2023-01-19,1,21.3,Sunny,Winter,29,0.0,0.0,1014.47,5.0
2023-01-19,2,24.8,Sunny,Winter,20,16.0,0.1,1012.61,14.9
2023-01-19,3,24.9,Thunderstorms,Winter,30,11.1,4.5,1013.11,10.7
2023-01-19,4,20.9,Clear,Winter,58,8.5,0.0,1024.17,11.4
2023-01-19,5,22.3,Thunderstorms,Winter,49,15.7,2.6,1018.44,18.7
2023-01-19,6,28.9,Thunderstorms,Winter,20,21.1,0.0,1012.15,15.4
2023-01-19,7,23.3,Clear,Winter,36,14.8,0.4,1016.51,8.5
2023-01-19,8,23.4,Sunny,Winter,20,13.3,0.0,1000.44,10.6
2023-01-19,9,23.2,Thunderstorms,Winter,42,8.4,2.6,999.8,13.9
2023-01-19,10,20.4,Clear,Winter,32,38.1,0.0,1010.62,16.9
2023-01-19,11,19.3,Partly Cloudy,Winter,27,22.3,1.0,1014.9,23.1
2023-01-19,12,22.3,Clear,Winter,40,7.0,0.0,1016.47,7.4
2023-01-19,13,15.5,Sunny,Winter,55,25.7,0.0,1019.21,15.7
2023-01-19,14,14.4,Sunny,Winter,48,7.9,0.0,1021.1,12.6
2023-01-19,15,15.4,Rainy,Winter,56,9.0,3.9,1022.53,8.4
2023-01-19,16,15.9,Partly Cloudy,Winter,47,14.2,0.7,1016.73,11.3
2023-01-19,17,15.4,Rainy,Winter,49,0.0,1.9,1012.64,7.1
2023-01-19,18,13.1,Sunny,Winter,53,19.7,0.0,1014.91,18.1
2023-01-19,19,20.5,Sunny,Winter,27,0.0,0.0,1019.81,10.5
2023-01-19,20,14.9,Rainy,Winter,51,11.0,7.3,1004.91,13.9
2023-01-19,21,16.8,Rainy,Winter,45,15.1,4.2,1022.77,5.1
2023-01-19,22,20.5,Thunderstorms,Winter,39,12.8,6.6,1020.92,23.8
2023-01-19,23,17.5,Partly Cloudy,Winter,42,22.5,0.4,998.48,9.8
2023-01-20,0,19.9,Partly Cloudy,Winter,32,26.1,0.0,1007.55,10.4
2023-01-20,1,20.1,Sunny,Winter,37,20.8,0.2,1029.17,15.0
2023-01-20,2,21.5,Sunny,Winter,45,27.1,0.4,1008.88,24.3
2023-01-20,3,24.3,Clear,Winter,41,8.0,0.0,1014.67,9.5
2023-01-20,4,20.1,Thunderstorms,Winter,31,10.0,6.1,1015.11,12.8
2023-01-20,5,27.5,Thunderstorms,Winter,27,17.5,6.6,1005.14,12.4
2023-01-20,6,23.9,Sunny,Winter,27,6.3,0.4,1008.25,15.2
2023-01-20,7,23.2,Clear,Winter,27,22.1,0.9,1024.13,11.8
2023-01-20,8,27.2,Thunderstorms,Winter,20,26.4,9.0,1007.86,15.6
2023-01-20,9,25.0,Clear,Winter,20,16.1,0.0,1038.98,15.3
2023-01-20,10,25.4,Sunny,Winter,41,13.2,0.4,1015.52,20.2
2023-01-20,11,24.1,Clear,Winter,32,16.6,0.1,996.67,16.0
2023-01-20,12,20.5,Clear,Winter,32,17.2,0.0,1017.55,18.2
2023-01-20,13,17.5,Partly Cloudy,Winter,48,7.9,0.5,1015.59,11.9
2023-01-20,14,19.7,Sunny,Winter,48,0.0,0.0,1009.57,15.0
2023-01-20,15,16.9,Sunny,Winter,59,16.4,1.1,1012.36,14.1
2023-01-20,16,13.5,Partly Cloudy,Winter,57,22.2,0.0,1024.13,20.9
2023-01-20,17,14.3,Sunny,Winter,47,14.7,0.6,1008.38,8.6
2023-01-20,18,12.3,Rainy,Winter,63,18.8,9.1,1019.11,6.2
2023-01-20,19,13.0,Sunny,Winter,44,22.7,0.0,1014.76,16.4
2023-01-20,20,18.0,Sunny,Winter,67,12.6,0.0,1006.49,17.6
2023-01-20,21,14.9,Partly Cloudy,Winter,47,24.2,0.0,994.86,13.5
2023-01-20,22,18.0,Partly Cloudy,Winter,45,18.3,0.0,1012.56,9.6
2023-01-20,23,20.1,Thunderstorms,Winter,24,20.5,2.9,1011.71,18.0
2023-01-21,0,22.8,Clear,Winter,41,32.8,0.2,1022.67,18.6
2023-01-21,1,22.0,Sunny,Winter,42,19.3,0.0,1007.18,14.9
2023-01-21,2,18.1,Partly Cloudy,Winter,36,28.5,0.0,1017.29,9.7
2023-01-21,3,26.9,Clear,Winter,20,16.6,0.9,1039.25,12.3
2023-01-21,4,21.8,Sunny,Winter,20,23.4,0.8,1016.29,21.1
2023-01-21,5,25.6,Thunderstorms,Winter,20,20.1,11.7,1029.62,7.8
2023-01-21,6,25.5,Clear,Winter,20,10.0,0.3,1006.65,15.2
2023-01-21,7,25.3,Clear,Winter,24,13.9,0.0,1014.19,11.2
2023-01-21,8,22.3,Thunderstorms,Winter,32,25.4,6.4,1027.97,18.2
2023-01-21,9,20.5,Thunderstorms,Winter,20,12.9,0.0,997.99,15.0
2023-01-21,10,24.8,Sunny,Winter,31,23.9,0.8,1017.74,20.5
2023-01-21,11,21.8,Thunderstorms,Winter,20,14.6,3.5,1005.23,12.0
2023-01-21,12,24.8,Sunny,Winter,26,18.2,0.6,1021.63,10.4
2023-01-21,13,20.4,Thunderstorms,Winter,44,16.1,0.0,1007.96,15.1
2023-01-21,14,17.1,Rainy,Winter,40,32.4,0.0,1024.65,8.7
2023-01-21,15,15.1,Rainy,Winter,21,15.4,5.3,1010.33,1.5
2023-01-21,16,17.5,Sunny,Winter,47,12.0,0.0,1005.81,7.9
2023-01-21,17,10.2,Rainy,Winter,57,10.2,8.0,1014.39,2.5
2023-01-21,18,16.0,Partly Cloudy,Winter,39,17.9,1.1,1022.42,16.2
2023-01-21,19,15.4,Rainy,Winter,58,2.1,0.7,1011.1,9.1
2023-01-21,20,15.0,Partly Cloudy,Winter,49,17.6,0.3,1021.96,20.8
2023-01-21,21,15.6,Rainy,Winter,58,23.7,5.2,1011.87,16.9
2023-01-21,22,17.4,Rainy,Winter,59,12.0,6.6,1031.55,5.0
2023-01-21,23,17.9,Sunny,Winter,37,11.2,0.0,1019.75,17.4
2023-01-22,0,18.5,Rainy,Winter,42,5.2,8.5,1006.6,10.0
2023-01-22,1,18.4,Partly Cloudy,Winter,44,4.0,0.2,1021.23,14.0
2023-01-22,2,22.8,Clear,Winter,30,19.1,0.5,1021.9,15.0
2023-01-22,3,19.2,Sunny,Winter,49,14.0,0.4,1008.45,15.3
2023-01-22,4,23.7,Thunderstorms,Winter,47,28.1,1.1,1011.12,21.1
2023-01-22,5,26.8,Sunny,Winter,34,29.2,0.9,1014.52,17.1
2023-01-22,6,23.0,Clear,Winter,32,6.9,0.0,995.5,15.1
2023-01-22,7,26.2,Thunderstorms,Winter,20,20.3,5.1,1000.82,11.0
2023-01-22,8,24.7,Clear,Winter,39,0.0,0.0,1023.51,24.0
2023-01-22,9,24.0,Sunny,Winter,30,3.6,0.1,1007.4,22.5
2023-01-22,10,23.0,Sunny,Winter,51,12.6,0.7,1001.24,15.9
2023-01-22,11,25.4,Sunny,Winter,20,19.9,0.0,1027.85,18.6
2023-01-22,12,21.3,Clear,Winter,37,19.7,0.3,1008.05,19.6
2023-01-22,13,18.9,Partly Cloudy,Winter,40,20.7,0.6,1004.88,12.5
2023-01-22,14,19.4,Rainy,Winter,47,10.9,0.0,986.55,6.8
2023-01-22,15,16.8,Rainy,Winter,46,10.4,4.5,1018.32,11.4
2023-01-22,16,16.4,Partly Cloudy,Winter,45,0.9,0.0,1025.01,16.0
2023-01-22,17,15.0,Partly Cloudy,Winter,57,11.8,0.8,1009.87,20.1
2023-01-22,18,15.3,Sunny,Winter,38,17.1,0.6,1016.76,15.0
2023-01-22,19,17.8,Rainy,Winter,49,19.5,6.5,995.19,3.9
2023-01-22,20,14.6,Partly Cloudy,Winter,49,18.6,0.6,1014.37,9.4
2023-01-22,21,20.8,Clear,Winter,44,12.0,1.1,1001.46,13.7
2023-01-22,22,17.1,Partly Cloudy,Winter,40,21.3,0.0,1015.6,18.0
2023-01-22,23,20.6,Sunny,Winter,36,12.6,0.2,1005.35,19.9
2023-01-23,0,17.8,Rainy,Winter,47,15.5,3.2,992.23,9.5
2023-01-23,1,25.8,Thunderstorms,Winter,34,13.6,2.1,1035.3,14.5
2023-01-23,2,22.6,Clear,Winter,41,0.0,0.1,1009.12,12.7
2023-01-23,3,22.1,Thunderstorms,Winter,34,13.2,4.8,1004.09,11.7
2023-01-23,4,27.1,Clear,Winter,29,9.0,0.0,1005.62,13.0
2023-01-23,5,25.8,Clear,Winter,33,9.6,0.8,1009.27,8.0
2023-01-23,6,24.8,Clear,Winter,21,3.0,0.0,1014.95,18.3
2023-01-23,7,26.3,Clear,Winter,32,16.6,0.4,1017.62,15.6
2023-01-23,8,23.2,Sunny,Winter,26,17.1,0.0,1030.6,14.8
2023-01-23,9,24.7,Sunny,Winter,25,11.4,1.0,1001.1,11.6
2023-01-23,10,28.0,Clear,Winter,30,13.7,0.1,1017.82,13.2
2023-01-23,11,22.8,Sunny,Winter,22,10.0,0.0,1023.38,13.3
2023-01-23,12,20.4,Clear,Winter,38,18.6,0.0,1004.57,18.8
2023-01-23,13,21.3,Thunderstorms,Winter,42,19.5,0.2,1024.55,9.8
2023-01-23,14,19.3,Sunny,Winter,52,14.0,1.0,1010.42,17.6
2023-01-23,15,17.3,Rainy,Winter,54,7.8,11.5,1008.49,1.0
2023-01-23,16,18.0,Partly Cloudy,Winter,28,14.5,0.6,1019.36,13.4
2023-01-23,17,13.1,Partly Cloudy,Winter,39,14.1,0.6,1008.66,8.6
2023-01-23,18,14.0,Partly Cloudy,Winter,51,19.0,0.0,1014.18,18.2
2023-01-23,19,14.6,Rainy,Winter,33,16.8,1.8,1019.4,6.5
2023-01-23,20,15.0,Partly Cloudy,Winter,27,18.4,0.0,1021.72,5.7
2023-01-23,21,16.7,Rainy,Winter,50,30.0,0.0,1013.63,7.9
2023-01-23,22,20.5,Sunny,Winter,36,11.8,0.6,1001.81,20.8
2023-01-23,23,18.8,Partly Cloudy,Winter,54,0.0,0.9,1015.15,7.8
2023-01-24,0,19.6,Rainy,Winter,37,15.8,5.6,1025.29,9.5
2023-01-24,1,21.3,Sunny,Winter,41,15.5,0.0,1031.05,15.4
2023-01-24,2,25.1,Clear,Winter,22,18.5,0.9,1009.38,11.7
2023-01-24,3,23.2,Clear,Winter,30,26.5,0.0,1018.31,14.1
2023-01-24,4,26.3,Clear,Winter,33,7.9,0.3,1004.61,11.6
2023-01-24,5,28.7,Thunderstorms,Winter,25,25.3,2.5,1019.52,11.8
2023-01-24,6,26.4,Thunderstorms,Winter,23,17.4,0.0,1011.28,10.2
2023-01-24,7,26.0,Clear,Winter,48,20.4,0.3,1010.94,12.8
2023-01-24,8,26.4,Sunny,Winter,31,16.6,0.0,1030.42,18.0
2023-01-24,9,21.5,Thunderstorms,Winter,38,17.8,5.7,1014.34,7.4
2023-01-24,10,22.0,Clear,Winter,53,7.1,0.0,1001.91,10.3
2023-01-24,11,24.9,Thunderstorms,Winter,28,5.7,6.7,1012.25,10.0
2023-01-24,12,20.3,Thunderstorms,Winter,49,24.3,0.6,996.65,7.9
2023-01-24,13,22.2,Clear,Winter,32,19.0,0.0,1014.62,15.0
2023-01-24,14,19.0,Sunny,Winter,51,11.6,0.0,1021.55,14.6
2023-01-24,15,22.1,Thunderstorms,Winter,44,16.4,4.9,1004.28,19.2
2023-01-24,16,18.4,Sunny,Winter,39,18.0,0.0,1028.11,18.8
2023-01-24,17,15.3,Rainy,Winter,69,13.3,7.3,1010.72,9.7
2023-01-24,18,19.2,Partly Cloudy,Winter,48,10.5,0.0,1020.54,10.5
2023-01-24,19,16.0,Rainy,Winter,43,20.8,1.4,1012.65,7.2
2023-01-24,20,18.9,Rainy,Winter,42,16.1,3.1,1009.07,7.1
2023-01-24,21,16.9,Rainy,Winter,46,28.2,4.0,1013.57,12.3
2023-01-24,22,18.6,Sunny,Winter,54,9.8,0.0,1020.93,13.3
2023-01-24,23,17.6,Rainy,Winter,25,27.6,2.1,1008.75,3.6
2023-01-25,0,19.4,Rainy,Winter,43,17.7,4.5,1019.8,2.2
2023-01-25,1,24.6,Thunderstorms,Winter,20,20.2,9.2,1029.25,22.6
2023-01-25,2,25.2,Clear,Winter,40,14.0,0.0,1029.99,27.1
2023-01-25,3,21.1,Clear,Winter,53,18.3,0.6,1010.2,14.0
2023-01-25,4,26.0,Sunny,Winter,36,14.4,0.0,1023.0,5.0
2023-01-25,5,25.2,Thunderstorms,Winter,31,28.8,0.6,1001.94,10.9
2023-01-25,6,27.4,Sunny,Winter,21,24.0,0.0,1011.82,7.1
2023-01-25,7,28.9,Sunny,Winter,26,18.6,0.0,1008.82,10.2
2023-01-25,8,28.4,Thunderstorms,Winter,29,10.8,2.7,1012.04,7.7
2023-01-25,9,22.9,Sunny,Winter,26,18.8,0.0,1011.11,14.9
2023-01-25,10,26.2,Thunderstorms,Winter,45,31.2,0.0,1009.01,16.3
2023-01-25,11,19.4,Rainy,Winter,33,34.7,1.3,1024.34,13.2
2023-01-25,12,21.2,Sunny,Winter,33,9.3,0.1,1010.16,18.2
2023-01-25,13,17.9,Sunny,Winter,34,15.0,0.2,1011.89,18.0
2023-01-25,14,19.6,Partly Cloudy,Winter,48,12.4,0.3,1023.19,16.8
2023-01-25,15,18.1,Partly Cloudy,Winter,46,18.5,1.0,1021.97,15.1
2023-01-25,16,17.1,Partly Cloudy,Winter,46,16.4,0.1,1007.94,11.0
2023-01-25,17,15.3,Rainy,Winter,47,18.6,2.9,1007.43,14.3
2023-01-25,18,15.1,Rainy,Winter,47,17.5,0.9,1007.23,1.1
2023-01-25,19,14.7,Rainy,Winter,35,13.9,3.0,1002.06,8.9
2023-01-25,20,17.7,Sunny,Winter,45,13.3,0.0,1018.63,22.1
2023-01-25,21,15.1,Partly Cloudy,Winter,59,0.5,0.8,1016.83,18.8
2023-01-25,22,17.7,Rainy,Winter,41,13.7,0.0,1004.8,3.8
2023-01-25,23,20.4,Clear,Winter,45,15.1,0.0,1004.6,12.6
2023-01-26,0,23.2,Sunny,Winter,33,0.0,0.6,1022.69,16.6
2023-01-26,1,22.1,Thunderstorms,Winter,35,14.3,0.0,1035.48,23.6
2023-01-26,2,24.9,Thunderstorms,Winter,20,11.8,0.0,1004.27,10.1
2023-01-26,3,23.5,Sunny,Winter,20,10.0,0.2,1025.62,24.7
2023-01-26,4,23.2,Thunderstorms,Winter,38,10.1,3.0,1002.62,11.4
2023-01-26,5,28.4,Thunderstorms,Winter,28,21.5,13.5,1005.96,22.9
2023-01-26,6,28.5,Thunderstorms,Winter,33,19.2,2.4,988.2,19.6
2023-01-26,7,25.6,Sunny,Winter,20,29.3,0.5,1010.15,13.7
2023-01-26,8,24.4,Sunny,Winter,31,13.2,0.5,1016.64,14.1
2023-01-26,9,25.1,Clear,Winter,31,13.3,0.0,1017.31,5.0
2023-01-26,10,22.6,Clear,Winter,33,0.0,0.2,1027.33,16.4
2023-01-26,11,22.2,Clear,Winter,45,7.9,0.0,1015.2,23.0
2023-01-26,12,20.7,Thunderstorms,Winter,39,18.5,0.0,1022.86,12.4
2023-01-26,13,21.9,Sunny,Winter,29,18.0,0.0,998.27,13.4
2023-01-26,14,17.8,Rainy,Winter,45,4.5,0.0,1024.4,7.9
2023-01-26,15,16.1,Partly Cloudy,Winter,56,21.5,0.5,1011.98,10.4
2023-01-26,16,17.7,Sunny,Winter,24,7.0,0.3,998.07,21.5
2023-01-26,17,18.0,Partly Cloudy,Winter,22,11.5,0.8,1022.55,20.3
2023-01-26,18,15.3,Rainy,Winter,47,9.1,1.7,1019.98,1.5
2023-01-26,19,12.5,Sunny,Winter,43,18.0,0.0,1023.01,9.6
2023-01-26,20,19.7,Partly Cloudy,Winter,55,9.4,0.8,1008.45,16.3
2023-01-26,21,17.6,Sunny,Winter,39,11.9,0.0,1009.45,6.2
2023-01-26,22,21.0,Thunderstorms,Winter,40,23.0,0.8,1015.54,9.1
2023-01-26,23,19.5,Rainy,Winter,31,20.2,4.2,1016.4,5.1
2023-01-27,0,22.3,Sunny,Winter,34,23.1,0.0,1037.54,11.6
2023-01-27,1,23.6,Thunderstorms,Winter,31,19.2,6.0,1013.84,12.7
2023-01-27,2,24.4,Thunderstorms,Winter,33,19.7,2.9,998.83,9.5
2023-01-27,3,25.1,Sunny,Winter,25,8.9,0.0,1028.26,16.7
2023-01-27,4,21.4,Sunny,Winter,43,21.4,0.0,1021.47,7.6
2023-01-27,5,25.6,Sunny,Winter,21,20.4,0.5,1013.05,16.2
2023-01-27,6,25.0,Sunny,Winter,33,15.7,1.1,1025.75,11.8
2023-01-27,7,29.3,Thunderstorms,Winter,20,12.5,1.9,1012.51,5.7
2023-01-27,8,25.7,Thunderstorms,Winter,36,9.7,0.0,1003.44,22.7
2023-01-27,9,24.0,Thunderstorms,Winter,33,16.8,2.9,1012.74,15.0
2023-01-27,10,23.5,Clear,Winter,28,15.5,0.0,996.29,15.3
2023-01-27,11,22.3,Clear,Winter,30,3.3,1.2,1013.47,12.8
2023-01-27,12,19.2,Partly Cloudy,Winter,47,0.0,0.0,1025.22,10.7
2023-01-27,13,23.1,Clear,Winter,32,7.4,0.0,1010.91,16.1
2023-01-27,14,19.2,Partly Cloudy,Winter,37,19.0,0.2,1022.13,13.3
2023-01-27,15,18.3,Rainy,Winter,34,0.0,4.1,1002.57,9.3
2023-01-27,16,21.0,Clear,Winter,45,7.4,0.1,1009.37,17.2
2023-01-27,17,17.1,Rainy,Winter,44,9.7,6.3,1016.7,7.8
2023-01-27,18,18.3,Partly Cloudy,Winter,44,24.2,0.2,1010.9,18.3
2023-01-27,19,14.8,Partly Cloudy,Winter,32,1.2,0.0,995.92,6.7
2023-01-27,20,17.7,Rainy,Winter,35,7.4,4.9,1014.22,1.8
2023-01-27,21,15.8,Partly Cloudy,Winter,63,6.6,0.0,1022.73,19.2
2023-01-27,22,18.1,Partly Cloudy,Winter,51,15.2,0.0,1008.99,13.5
2023-01-27,23,23.2,Clear,Winter,25,26.2,0.0,1024.65,13.8
2023-01-28,0,20.0,Sunny,Winter,39,25.8,0.3,1009.67,25.1
2023-01-28,1,25.0,Clear,Winter,20,8.1,0.0,1008.28,10.7
2023-01-28,2,21.4,Sunny,Winter,31,9.9,0.8,1008.16,19.4
2023-01-28,3,24.6,Clear,Winter,29,9.7,0.0,995.28,13.2
2023-01-28,4,27.0,Sunny,Winter,37,11.1,0.7,1008.95,24.7
2023-01-28,5,25.2,Thunderstorms,Winter,27,25.2,5.0,1000.24,8.1
2023-01-28,6,26.5,Clear,Winter,22,4.5,0.5,1018.0,11.6
2023-01-28,7,24.3,Clear,Winter,44,12.9,0.2,1014.68,6.1
2023-01-28,8,28.6,Sunny,Winter,20,9.0,0.0,1027.95,24.9
2023-01-28,9,24.1,Thunderstorms,Winter,26,10.8,3.3,1018.17,11.0
2023-01-28,10,24.2,Clear,Winter,48,11.0,0.9,1008.96,13.8
2023-01-28,11,24.6,Clear,Winter,21,2.7,0.5,1019.59,19.0
